User ID,Timestamp,Action,Resource,Status,Compliant
oqwxqpjy,2023-01-02 02:57:29,View,Reports,Success,True
qzbnfgja,2023-01-02 02:57:33,View,Admin Panel,Success,False
kxhzyaqk,2023-01-02 02:57:36,Login,Reports,Success,True
bahfhbcq,2023-01-02 02:57:46,View,Reports,Success,True
evszvscc,2023-01-02 02:57:59,Login,Admin Panel,Unauthorized,False
ajbtofab,2023-01-02 02:58:11,Delete,Admin Panel,Success,False
uxnryrhm,2023-01-02 02:58:46,Edit,Admin Panel,Unauthorized,False
blwoxcvb,2023-01-02 02:58:53,View,Admin Panel,Unauthorized,False
uwkfbltx,2023-01-02 02:59:10,Edit,Financials,Unauthorized,False
wnhstkxf,2023-01-02 02:59:48,View,Reports,Success,True
uqobxpcz,2023-01-02 02:59:57,View,Documents,Success,True
xijpkpwc,2023-01-02 03:00:12,Access,Admin Panel,Success,False
yvmjaiwi,2023-01-02 03:00:35,Edit,Admin Panel,Unauthorized,False
qkdnecrk,2023-01-02 03:00:38,View,Documents,Success,True
vwosefee,2023-01-02 03:00:40,Login,Dashboard,Success,True
ypczqbbo,2023-01-02 03:00:53,Access,Admin Panel,Unauthorized,False
ydkqbjun,2023-01-02 03:01:09,Access,Financials,Unauthorized,False
cwkmrfem,2023-01-02 03:01:11,Edit,Financials,Success,False
wqxwqxve,2023-01-02 03:01:14,Access,Reports,Success,True
lvknjnxu,2023-01-02 03:01:19,View,Dashboard,Success,True
aaayolnx,2023-01-02 03:01:34,View,Reports,Success,True
lhbhwown,2023-01-02 03:01:34,View,Admin Panel,Unauthorized,False
zjhhwhbm,2023-01-02 03:01:46,Login,Documents,Success,True
xbgvpbvj,2023-01-02 03:01:49,Access,Admin Panel,Success,False
aohprouw,2023-01-02 03:02:19,View,Admin Panel,Unauthorized,False
lqlvtgxs,2023-01-02 03:02:42,Edit,Financials,Unauthorized,False
ygvqghux,2023-01-02 03:03:05,Access,Dashboard,Success,True
mwzhobek,2023-01-02 03:03:10,View,Dashboard,Success,True
yolqwngk,2023-01-02 03:03:31,Access,Documents,Success,True
dasqgedp,2023-01-02 03:04:38,Access,Financials,Unauthorized,False
nftixjbl,2023-01-02 03:05:30,Edit,Admin Panel,Success,False
rtkutqcq,2023-01-02 03:05:35,Login,Dashboard,Success,True
iwmfeinf,2023-01-02 03:06:05,View,Dashboard,Success,True
ttdlftgt,2023-01-02 03:06:16,Edit,Admin Panel,Unauthorized,False
cdbdsxsj,2023-01-02 03:06:17,Access,Admin Panel,Unauthorized,False
jbkpwzyc,2023-01-02 03:06:18,Login,Dashboard,Success,True
mtpvssvq,2023-01-02 03:06:24,Login,Dashboard,Success,True
htijbkkl,2023-01-02 03:06:25,Login,Reports,Success,True
jettspns,2023-01-02 03:07:32,View,Admin Panel,Unauthorized,False
vsgbuler,2023-01-02 03:07:43,Login,Reports,Success,True
fddukgus,2023-01-02 03:08:04,Edit,Financials,Unauthorized,False
calfhivw,2023-01-02 03:08:04,View,Documents,Success,True
fgsfjzij,2023-01-02 03:08:13,Login,Dashboard,Success,True
niibascx,2023-01-02 03:08:29,Access,Documents,Success,True
mseuftnu,2023-01-02 03:08:59,View,Documents,Success,True
dtlyfotp,2023-01-02 03:09:26,View,Reports,Success,True
voienljb,2023-01-02 03:09:36,Login,Dashboard,Success,True
ympbkesx,2023-01-02 03:10:03,View,Documents,Success,True
tmeluxuw,2023-01-02 03:10:51,Access,Financials,Unauthorized,False
mnyeocas,2023-01-02 03:11:08,Edit,Financials,Unauthorized,False
ukqevvhq,2023-01-02 03:11:15,View,Financials,Unauthorized,False
fchbdvbf,2023-01-02 03:11:16,View,Documents,Success,True
nnkpjofr,2023-01-02 03:11:31,Delete,Financials,Unauthorized,False
snabnxth,2023-01-02 03:11:40,Access,Reports,Success,True
okkidtzg,2023-01-02 03:11:47,Login,Financials,Success,False
vebtfowu,2023-01-02 03:12:00,Edit,Financials,Unauthorized,False
redfgdmt,2023-01-02 03:12:28,Login,Reports,Success,True
yoolwgro,2023-01-02 03:12:41,Edit,Admin Panel,Unauthorized,False
gujsakqg,2023-01-02 03:13:43,Access,Admin Panel,Unauthorized,False
kikvvvzz,2023-01-02 03:13:56,View,Admin Panel,Unauthorized,False
fqnwswhk,2023-01-02 03:13:56,Edit,Admin Panel,Unauthorized,False
sbvhczdw,2023-01-02 03:14:14,View,Dashboard,Success,True
aaeiorye,2023-01-02 03:14:47,View,Dashboard,Success,True
kikkcjiv,2023-01-02 03:15:33,Login,Reports,Success,True
eaymvemf,2023-01-02 03:15:51,Delete,Financials,Unauthorized,False
pefzverh,2023-01-02 03:16:02,Login,Reports,Success,True
pwioanyf,2023-01-02 03:16:09,View,Reports,Success,True
bcfdhsyg,2023-01-02 03:16:13,Login,Reports,Success,True
ugvefgkf,2023-01-02 03:16:33,View,Documents,Success,True
fqkyaxyo,2023-01-02 03:16:45,Access,Dashboard,Success,True
smzstbwp,2023-01-02 03:17:12,View,Admin Panel,Unauthorized,False
gajqaqsa,2023-01-02 03:17:16,Login,Dashboard,Success,True
omyadzzb,2023-01-02 03:17:21,Access,Reports,Success,True
zsgxgxsq,2023-01-02 03:17:33,Login,Dashboard,Success,True
rxhfctqk,2023-01-02 03:18:10,View,Documents,Success,True
rkosdmml,2023-01-02 03:18:55,Delete,Admin Panel,Unauthorized,False
bpxxdmhi,2023-01-02 03:19:02,View,Dashboard,Success,True
zkpfzlcw,2023-01-02 03:19:32,Edit,Financials,Unauthorized,False
jrlrklbq,2023-01-02 03:19:37,View,Reports,Success,True
ilmvpsdq,2023-01-02 03:20:04,Access,Admin Panel,Success,False
eodjxhpo,2023-01-02 03:20:34,Delete,Financials,Unauthorized,False
pehwizxq,2023-01-02 03:20:43,Login,Dashboard,Success,True
unuryrzm,2023-01-02 03:20:52,Edit,Admin Panel,Unauthorized,False
hoqlbqdd,2023-01-02 03:20:55,View,Financials,Success,False
aekglywo,2023-01-02 03:20:57,Access,Dashboard,Success,True
rshljlwh,2023-01-02 03:21:07,View,Financials,Success,False
xqsuqpuy,2023-01-02 03:21:28,View,Admin Panel,Success,False
uttzodjn,2023-01-02 03:21:41,Access,Reports,Success,True
yrhlsxgo,2023-01-02 03:22:23,Delete,Admin Panel,Success,False
jnqcevil,2023-01-02 03:22:42,Access,Financials,Success,False
gdlearmq,2023-01-02 03:23:10,Login,Reports,Success,True
imzxdioq,2023-01-02 03:23:20,Login,Documents,Success,True
mvdqrbru,2023-01-02 03:24:01,Login,Documents,Success,True
qrrjsnox,2023-01-02 03:24:36,Access,Reports,Success,True
wudcyhzn,2023-01-02 03:24:42,View,Dashboard,Success,True
goagaala,2023-01-02 03:24:55,Edit,Financials,Unauthorized,False
ddrvgmzc,2023-01-02 03:25:00,Delete,Admin Panel,Success,False
fcfilcus,2023-01-02 03:25:23,Login,Reports,Success,True
xibccjgg,2023-01-02 03:25:44,Login,Financials,Unauthorized,False
kqugisab,2023-01-02 03:25:58,Login,Dashboard,Success,True
vcwgpqsa,2023-01-02 03:26:00,Login,Reports,Success,True
kbruzwwr,2023-01-02 03:26:30,Access,Financials,Unauthorized,False
ckynxnwi,2023-01-02 03:26:36,View,Documents,Success,True
lypmsbbi,2023-01-02 03:26:55,Delete,Financials,Unauthorized,False
jsaccekf,2023-01-02 03:27:01,Access,Documents,Success,True
gdmxhmtn,2023-01-02 03:27:30,Login,Reports,Success,True
wwaqlxnw,2023-01-02 03:27:49,View,Reports,Success,True
uyndjkyj,2023-01-02 03:29:10,Delete,Financials,Unauthorized,False
dfhuhmzt,2023-01-02 03:29:18,View,Admin Panel,Unauthorized,False
frjjjipr,2023-01-02 03:30:00,Delete,Financials,Unauthorized,False
rduecnyq,2023-01-02 03:30:49,Access,Documents,Success,True
gjdooofk,2023-01-02 03:31:33,Login,Documents,Success,True
nwxyxblu,2023-01-02 03:32:02,Access,Financials,Unauthorized,False
xrwlgsqc,2023-01-02 03:32:05,Login,Financials,Unauthorized,False
lkvcvnax,2023-01-02 03:32:06,Access,Documents,Success,True
cmwrebmu,2023-01-02 03:32:08,Login,Dashboard,Success,True
pzqvixzl,2023-01-02 03:32:10,Login,Admin Panel,Unauthorized,False
hvzkxxxb,2023-01-02 03:32:43,Access,Financials,Unauthorized,False
wtxoerbw,2023-01-02 03:32:56,Login,Reports,Success,True
ybuudbiq,2023-01-02 03:33:16,Login,Dashboard,Success,True
wagwaeph,2023-01-02 03:33:34,Login,Documents,Success,True
gkmsftkx,2023-01-02 03:35:07,Login,Dashboard,Success,True
ttgsigjl,2023-01-02 03:35:57,Access,Dashboard,Success,True
dulppnko,2023-01-02 03:36:14,Access,Reports,Success,True
zsujjstf,2023-01-02 03:36:43,Login,Dashboard,Success,True
xuimhkuo,2023-01-02 03:36:44,Access,Documents,Success,True
zdvsqjba,2023-01-02 03:37:15,View,Dashboard,Success,True
rewyewym,2023-01-02 03:37:52,Edit,Financials,Unauthorized,False
bjxmcwdd,2023-01-02 03:38:03,View,Dashboard,Success,True
jjdagkmt,2023-01-02 03:38:20,View,Documents,Success,True
wemkctfw,2023-01-02 03:38:51,Edit,Admin Panel,Unauthorized,False
vvjgrbqw,2023-01-02 03:38:52,Delete,Financials,Success,False
rjiyyfag,2023-01-02 03:38:54,Login,Dashboard,Success,True
sbtlzykg,2023-01-02 03:39:00,View,Documents,Success,True
rgthloav,2023-01-02 03:39:05,Access,Documents,Success,True
cmnvlncq,2023-01-02 03:39:09,Login,Financials,Unauthorized,False
esywveir,2023-01-02 03:39:39,Login,Documents,Success,True
jthykbko,2023-01-02 03:40:04,Access,Documents,Success,True
vrzejwle,2023-01-02 03:40:11,View,Dashboard,Success,True
xnychgym,2023-01-02 03:41:02,Login,Financials,Unauthorized,False
asciecos,2023-01-02 03:41:05,Access,Documents,Success,True
nmemekps,2023-01-02 03:41:18,View,Financials,Success,False
fuycyyqc,2023-01-02 03:41:21,View,Dashboard,Success,True
hkmdvhai,2023-01-02 03:41:39,Access,Documents,Success,True
yxcnhndn,2023-01-02 03:41:45,Login,Dashboard,Success,True
hjhqtkfa,2023-01-02 03:41:47,Login,Admin Panel,Unauthorized,False
yxlhvdax,2023-01-02 03:41:55,Login,Dashboard,Success,True
eshfsctu,2023-01-02 03:43:12,Edit,Financials,Success,False
miwgesmf,2023-01-02 03:43:43,Edit,Admin Panel,Success,False
uhfgpcfg,2023-01-02 03:43:54,View,Reports,Success,True
peylmjgu,2023-01-02 03:44:16,View,Financials,Unauthorized,False
kxicnrzz,2023-01-02 03:44:39,Edit,Admin Panel,Success,False
sbxlnytc,2023-01-02 03:45:00,Login,Financials,Unauthorized,False
bybwqwpa,2023-01-02 03:45:03,Login,Documents,Success,True
fdwemhdw,2023-01-02 03:45:18,Access,Dashboard,Success,True
uvpezfkd,2023-01-02 03:45:41,View,Documents,Success,True
lvfwmzqr,2023-01-02 03:46:08,Login,Admin Panel,Unauthorized,False
gxuxikuc,2023-01-02 03:46:49,Login,Documents,Success,True
gimcfwhg,2023-01-02 03:46:57,View,Reports,Success,True
jfouaabi,2023-01-02 03:47:06,Access,Dashboard,Success,True
txpeyfdh,2023-01-02 03:47:08,Delete,Financials,Success,False
qmtthapo,2023-01-02 03:47:21,View,Dashboard,Success,True
hkybssdw,2023-01-02 03:47:37,Login,Admin Panel,Unauthorized,False
tyymwfvs,2023-01-02 03:47:37,Login,Reports,Success,True
cwymihsd,2023-01-02 03:48:18,View,Documents,Success,True
vxnbkujk,2023-01-02 03:48:41,Access,Dashboard,Success,True
xybtaxaz,2023-01-02 03:48:45,View,Documents,Success,True
bmsohgos,2023-01-02 03:48:54,View,Reports,Success,True
jeatmlam,2023-01-02 03:49:45,Delete,Financials,Success,False
hoihopdm,2023-01-02 03:50:10,Edit,Admin Panel,Success,False
oymqvywk,2023-01-02 03:50:29,View,Reports,Success,True
cdyjorsl,2023-01-02 03:50:32,Delete,Financials,Unauthorized,False
mhoomzin,2023-01-02 03:50:35,Delete,Financials,Success,False
ettzbphs,2023-01-02 03:50:44,Access,Dashboard,Success,True
yemwohjq,2023-01-02 03:51:13,Access,Reports,Success,True
mthzneua,2023-01-02 03:52:13,Access,Reports,Success,True
tjhyzhrj,2023-01-02 03:52:20,Delete,Admin Panel,Unauthorized,False
irzprqqe,2023-01-02 03:52:29,Edit,Admin Panel,Unauthorized,False
jbqpckme,2023-01-02 03:52:55,Access,Dashboard,Success,True
oxriiqci,2023-01-02 03:53:09,Login,Reports,Success,True
idxqskol,2023-01-02 03:53:22,View,Dashboard,Success,True
mihbiqtk,2023-01-02 03:53:27,Access,Documents,Success,True
ecdqbqfo,2023-01-02 03:53:53,Edit,Admin Panel,Unauthorized,False
uqykhuxm,2023-01-02 03:54:14,Access,Reports,Success,True
hodsbeyn,2023-01-02 03:55:06,View,Financials,Unauthorized,False
eticqakb,2023-01-02 03:55:07,Edit,Admin Panel,Unauthorized,False
znevnoiq,2023-01-02 03:55:08,View,Admin Panel,Unauthorized,False
gijsjwsy,2023-01-02 03:55:26,View,Financials,Success,False
viyggtij,2023-01-02 03:56:23,Delete,Admin Panel,Unauthorized,False
uwpmaaci,2023-01-02 03:56:35,Delete,Admin Panel,Unauthorized,False
phkmywce,2023-01-02 03:57:21,Login,Financials,Unauthorized,False
sojipeok,2023-01-02 03:57:56,Access,Financials,Unauthorized,False
njrwcksb,2023-01-02 03:58:04,View,Documents,Success,True
tjsqojqw,2023-01-02 03:58:44,View,Dashboard,Success,True
lnbtuehn,2023-01-02 03:58:47,Access,Financials,Success,False
otmygaon,2023-01-02 03:59:20,Login,Dashboard,Success,True
xxmjgmxa,2023-01-02 03:59:32,View,Reports,Success,True
argdrzze,2023-01-02 03:59:35,Edit,Financials,Success,False
adwoqqer,2023-01-02 03:59:46,Edit,Admin Panel,Unauthorized,False
gzvnuzom,2023-01-02 03:59:53,View,Dashboard,Success,True
hzzyezul,2023-01-02 04:00:12,Login,Documents,Success,True
qohiyycp,2023-01-02 04:00:23,Delete,Admin Panel,Unauthorized,False
oyefrwic,2023-01-02 04:00:51,View,Documents,Success,True
idufzrnr,2023-01-02 04:00:51,Edit,Financials,Success,False
dongtrgb,2023-01-02 04:01:29,Login,Documents,Success,True
stzjoqjp,2023-01-02 04:01:32,Edit,Financials,Unauthorized,False
qkylwenl,2023-01-02 04:01:43,Login,Dashboard,Success,True
ckvkgjno,2023-01-02 04:01:59,Edit,Financials,Unauthorized,False
uhrytvgd,2023-01-02 04:03:15,View,Dashboard,Success,True
zwyhyyng,2023-01-02 04:04:05,Edit,Admin Panel,Unauthorized,False
lknurjpo,2023-01-02 04:04:25,Login,Reports,Success,True
xlwhjppj,2023-01-02 04:04:25,Login,Documents,Success,True
pdgebeot,2023-01-02 04:04:28,Delete,Financials,Unauthorized,False
eqsxjgdr,2023-01-02 04:04:58,Login,Reports,Success,True
diqhcoei,2023-01-02 04:05:11,Access,Financials,Unauthorized,False
nujddmrw,2023-01-02 04:05:30,Login,Dashboard,Success,True
dplrmleu,2023-01-02 04:06:14,View,Dashboard,Success,True
nfwvfcta,2023-01-02 04:06:26,View,Admin Panel,Unauthorized,False
evjxffnk,2023-01-02 04:07:17,Login,Financials,Success,False
idztrvzf,2023-01-02 04:07:18,Edit,Admin Panel,Success,False
kbdttufo,2023-01-02 04:07:54,Login,Admin Panel,Unauthorized,False
gadrgadx,2023-01-02 04:08:07,Edit,Financials,Unauthorized,False
coeioorz,2023-01-02 04:08:18,Edit,Admin Panel,Unauthorized,False
hrlsdirs,2023-01-02 04:08:35,View,Documents,Success,True
tjiqofdp,2023-01-02 04:08:51,View,Dashboard,Success,True
viaubcyl,2023-01-02 04:09:06,View,Documents,Success,True
rdliwwms,2023-01-02 04:09:14,View,Reports,Success,True
pzopiies,2023-01-02 04:09:17,Login,Documents,Success,True
qfgepgjb,2023-01-02 04:10:10,Access,Reports,Success,True
rmigwgpf,2023-01-02 04:10:13,Login,Documents,Success,True
osjazdpn,2023-01-02 04:10:16,Delete,Financials,Success,False
hgdypxdw,2023-01-02 04:10:18,Edit,Admin Panel,Unauthorized,False
zpdpreyn,2023-01-02 04:10:33,View,Admin Panel,Unauthorized,False
kcrmagyu,2023-01-02 04:11:03,Access,Financials,Unauthorized,False
juafmgjc,2023-01-02 04:11:21,View,Financials,Unauthorized,False
usnboznm,2023-01-02 04:11:42,Edit,Admin Panel,Unauthorized,False
tkysfpai,2023-01-02 04:11:54,Access,Reports,Success,True
gllzginl,2023-01-02 04:12:01,View,Admin Panel,Unauthorized,False
majfujrx,2023-01-02 04:12:06,View,Reports,Success,True
yqeqfoaq,2023-01-02 04:12:13,Delete,Admin Panel,Unauthorized,False
kcewsupk,2023-01-02 04:12:16,Access,Admin Panel,Unauthorized,False
flhyuvbo,2023-01-02 04:12:32,Login,Financials,Unauthorized,False
zbzqfvxw,2023-01-02 04:12:35,View,Dashboard,Success,True
pbhxvyqk,2023-01-02 04:12:35,Login,Admin Panel,Unauthorized,False
raznedaj,2023-01-02 04:12:36,Login,Documents,Success,True
toqdpfdg,2023-01-02 04:13:13,View,Dashboard,Success,True
vsxblozs,2023-01-02 04:13:29,Login,Admin Panel,Unauthorized,False
znrnhteo,2023-01-02 04:13:42,Edit,Financials,Unauthorized,False
lhyobqiq,2023-01-02 04:14:05,View,Financials,Unauthorized,False
hfwjhhzg,2023-01-02 04:14:49,Delete,Admin Panel,Unauthorized,False
mpmufdfc,2023-01-02 04:14:51,Login,Documents,Success,True
hdvaezuh,2023-01-02 04:15:47,Edit,Admin Panel,Success,False
ukiazyrm,2023-01-02 04:16:29,Login,Reports,Success,True
ukmrvgca,2023-01-02 04:17:24,Access,Financials,Unauthorized,False
nhhqqplg,2023-01-02 04:17:53,Login,Reports,Success,True
ilxgpnsm,2023-01-02 04:17:56,Access,Financials,Unauthorized,False
heqnrrui,2023-01-02 04:17:59,Delete,Admin Panel,Success,False
cpvldsqp,2023-01-02 04:18:25,Access,Documents,Success,True
mwxfjnfn,2023-01-02 04:18:32,Login,Dashboard,Success,True
rzvglogy,2023-01-02 04:18:35,Edit,Financials,Unauthorized,False
jsfwjgii,2023-01-02 04:18:48,Login,Documents,Success,True
zqbkbdcu,2023-01-02 04:19:12,View,Financials,Success,False
xgbfzmwv,2023-01-02 04:19:21,Access,Financials,Success,False
zrstxumg,2023-01-02 04:19:37,Login,Financials,Success,False
syqepzwb,2023-01-02 04:19:48,View,Documents,Success,True
xifsuzid,2023-01-02 04:19:55,View,Financials,Unauthorized,False
gnpefrcl,2023-01-02 04:20:05,Login,Reports,Success,True
xaqngmcp,2023-01-02 04:20:07,Access,Financials,Success,False
terwzwqq,2023-01-02 04:20:20,Access,Reports,Success,True
ywnuuigb,2023-01-02 04:20:23,Delete,Financials,Success,False
occzgwme,2023-01-02 04:20:30,Access,Dashboard,Success,True
vqdhglht,2023-01-02 04:20:33,Delete,Admin Panel,Unauthorized,False
cltirayv,2023-01-02 04:20:51,Edit,Admin Panel,Unauthorized,False
jpilnvyk,2023-01-02 04:20:53,Edit,Financials,Success,False
iwlflpvv,2023-01-02 04:21:31,Edit,Financials,Unauthorized,False
pwkqekvk,2023-01-02 04:21:53,Edit,Admin Panel,Unauthorized,False
falfyzqu,2023-01-02 04:22:12,Login,Reports,Success,True
ghuiljul,2023-01-02 04:22:21,View,Dashboard,Success,True
kggswmxj,2023-01-02 04:23:52,Login,Dashboard,Success,True
fzmxsgvt,2023-01-02 04:23:54,Edit,Admin Panel,Success,False
dqrjzlcd,2023-01-02 04:25:10,Edit,Admin Panel,Unauthorized,False
ennfmsfz,2023-01-02 04:25:45,Login,Documents,Success,True
vponmrdr,2023-01-02 04:26:09,Login,Admin Panel,Success,False
louhzcda,2023-01-02 04:26:13,Delete,Admin Panel,Success,False
nriffect,2023-01-02 04:26:22,Edit,Financials,Unauthorized,False
amkplnmw,2023-01-02 04:26:37,Login,Financials,Unauthorized,False
dwstkmmf,2023-01-02 04:26:37,Login,Dashboard,Success,True
rspzyfsu,2023-01-02 04:28:05,View,Financials,Success,False
hxusysvn,2023-01-02 04:28:11,Access,Financials,Success,False
emtorgyv,2023-01-02 04:28:45,Access,Dashboard,Success,True
uzpejicy,2023-01-02 04:29:20,Login,Reports,Success,True
gvymhrif,2023-01-02 04:29:21,Edit,Admin Panel,Unauthorized,False
yekkfndu,2023-01-02 04:30:01,Edit,Financials,Unauthorized,False
vpheikee,2023-01-02 04:30:03,View,Documents,Success,True
mgmmwgbu,2023-01-02 04:30:05,Access,Dashboard,Success,True
dgmezlvn,2023-01-02 04:30:11,Access,Admin Panel,Success,False
trmmtebo,2023-01-02 04:30:36,Login,Reports,Success,True
ceritdse,2023-01-02 04:30:38,Login,Admin Panel,Unauthorized,False
leswmroe,2023-01-02 04:30:38,Access,Financials,Unauthorized,False
jnjtyfyp,2023-01-02 04:30:42,Login,Dashboard,Success,True
pvrkihfw,2023-01-02 04:30:58,Edit,Admin Panel,Unauthorized,False
nuwxgmgt,2023-01-02 04:31:17,Login,Dashboard,Success,True
xgtgzhrp,2023-01-02 04:32:18,Login,Documents,Success,True
jnmqjfps,2023-01-02 04:32:21,Delete,Financials,Unauthorized,False
peyvaqbk,2023-01-02 04:32:37,Delete,Financials,Success,False
tcoveivn,2023-01-02 04:33:12,View,Dashboard,Success,True
srwomoql,2023-01-02 04:33:20,Edit,Admin Panel,Success,False
gjoijkgc,2023-01-02 04:33:40,Edit,Admin Panel,Unauthorized,False
bmhdxudf,2023-01-02 04:33:45,Edit,Admin Panel,Unauthorized,False
wvpqvvsz,2023-01-02 04:33:45,View,Reports,Success,True
ffmjqyjq,2023-01-02 04:33:50,Access,Reports,Success,True
auqziqwk,2023-01-02 04:34:00,Login,Admin Panel,Unauthorized,False
stavstvu,2023-01-02 04:34:06,Login,Dashboard,Success,True
lmguybio,2023-01-02 04:34:12,View,Reports,Success,True
kfjpptip,2023-01-02 04:34:14,Delete,Admin Panel,Success,False
fqumfksa,2023-01-02 04:34:27,Login,Dashboard,Success,True
ugcreroi,2023-01-02 04:34:38,View,Documents,Success,True
ircivdsc,2023-01-02 04:34:55,Access,Reports,Success,True
axobhkxb,2023-01-02 04:35:11,Login,Reports,Success,True
fyxclpao,2023-01-02 04:36:12,Login,Dashboard,Success,True
ukzxxivt,2023-01-02 04:36:17,Edit,Admin Panel,Unauthorized,False
redhayns,2023-01-02 04:36:28,Login,Admin Panel,Unauthorized,False
hncumgwu,2023-01-02 04:36:30,Access,Documents,Success,True
kjlxngbr,2023-01-02 04:36:36,Access,Documents,Success,True
tjkfgpjl,2023-01-02 04:37:17,View,Documents,Success,True
odnypfbz,2023-01-02 04:37:27,Login,Financials,Success,False
bwjuokzk,2023-01-02 04:37:36,View,Dashboard,Success,True
iiqowxwk,2023-01-02 04:37:53,Delete,Financials,Unauthorized,False
wauqxzlg,2023-01-02 04:38:23,Edit,Financials,Unauthorized,False
lnqtibji,2023-01-02 04:39:06,View,Reports,Success,True
jearxhrt,2023-01-02 04:39:55,Access,Documents,Success,True
ffxsutvd,2023-01-02 04:40:11,Login,Dashboard,Success,True
yfaixwww,2023-01-02 04:40:22,Delete,Financials,Unauthorized,False
aenbtesi,2023-01-02 04:40:29,Login,Financials,Unauthorized,False
joirwaqx,2023-01-02 04:40:42,Login,Documents,Success,True
xpmbpgxg,2023-01-02 04:41:06,Login,Reports,Success,True
clmlagal,2023-01-02 04:41:27,View,Financials,Unauthorized,False
ctswuxup,2023-01-02 04:41:47,Login,Dashboard,Success,True
mdoszdgm,2023-01-02 04:41:58,Login,Dashboard,Success,True
ezvjbdts,2023-01-02 04:42:12,Login,Dashboard,Success,True
ztrcalih,2023-01-02 04:42:24,Delete,Admin Panel,Unauthorized,False
yntmlxvm,2023-01-02 04:42:31,Delete,Financials,Unauthorized,False
osvujmnh,2023-01-02 04:42:41,Login,Documents,Success,True
hztjxdkz,2023-01-02 04:42:57,View,Documents,Success,True
npbcsxeu,2023-01-02 04:43:17,Login,Dashboard,Success,True
yezxtktx,2023-01-02 04:43:41,Login,Admin Panel,Unauthorized,False
alnirnre,2023-01-02 04:44:07,Login,Reports,Success,True
